Link,Address,Suburb,Beds,Baths,Carpark,Type,Sale Type,Price
https://www.ratemyagent.com.au/real-estate-agency/for-sale-by-owner-australia/property-listings/811-3-george-st-warwick-farm-afpk89,811/3 George St,Warwick Farm NSW 2170,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-newtown/property-listings/1-23-abercrombie-st-chippendale-afpsb7,1/23 Abercrombie St,Chippendale NSW 2008,1,,,,Sold by Auction  on 28 Oct 2021,"$780,000"
https://www.ratemyagent.com.au/real-estate-agency/laingsimmons-hunters-hill/property-listings/103-5-birdwood-avenue-lane-cove-afp62n,103/5 Birdwood Avenue,Lane Cove NSW 2066,1,1,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-parramatta/property-listings/20-1-hunter-street-parramatta-afo8ga,20/1 Hunter Street,Parramatta NSW 2150,2,2,1,Apartment,Sold by Auction  on 28 Oct 2021,"$687,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-inner-city/property-listings/506-581-gardeners-road-mascot-afop2b,506/581 Gardeners Road,Mascot NSW 2020,1,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$700,000"
https://www.ratemyagent.com.au/real-estate-agent/dhan-rai-fx694/sales/overview,2 Rawson Road,Wentworthville NSW 2145,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/leahys-real-estate/property-listings/1-31-awaba-st-mosman-afpf06,1/31 Awaba St,Mosman NSW 2088,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/consis/property-listings/305-1-network-place-north-ryde-afo4o4,305/1 Network Place,North Ryde NSW 2113,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/global-real-estate-pty-ltd/property-listings/89-wentworth-ave-wentworthville-afiwgm,89 Wentworth Ave,Wentworthville NSW 2145,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/sydney-property-display-centre/property-listings/317-19-baywater-dr-wentworth-point-afpelk,317/19 Baywater Dr,Wentworth Point NSW 2127,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/jr-landing/property-listings/601c-5-hadfields-street-erskineville-afl6d2,601c/5 Hadfields Street,Erskineville NSW 2043,3,2,1,Apartment,Sold by Auction  on 28 Oct 2021,"$1,500,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-castle-hill/property-listings/421-11-solent-circuit-baulkham-hills-afr9gr,421/11 Solent Circuit,Baulkham Hills NSW 2153,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$895,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-mona-vale/property-listings/6-49-51-foamcrest-avenue-newport-afqync,6/49-51 Foamcrest Avenue,Newport NSW 2106,2,1,2,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/n-g-farah/property-listings/002-2-galaup-st-little-bay-afpapu,002/2 Galaup St,Little Bay NSW 2036,1,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$774,000"
https://www.ratemyagent.com.au/real-estate-agent/glen-chen-cz860/sales/overview,1506D/101 Waterloo Road,Macquarie Park NSW 2113,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/dijones-neutral-bay/property-listings/16-59-upper-pitt-st-kirribilli-afpmei,16/59 Upper Pitt St,Kirribilli NSW 2061,2,1,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/dijones-neutral-bay/property-listings/7-13-21-armstrong-street-cammeray-afqnoh,7/13-21 Armstrong Street,Cammeray NSW 2062,1,1,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agent/joy-siu-ying-joysa-lai-fq483/sales/overview,7/2-4 West Street,Hurstville NSW 2220,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/property-alchemy/property-listings/104-7-waters-road-neutral-bay-afv0kf,104/7 Waters Road,Neutral Bay NSW 2089,1,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$920,000"
https://www.ratemyagent.com.au/real-estate-agent/aaron-ng-fy821/sales/overview,5099/57 Queen Street,Auburn NSW 2144,3,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$590,000"
https://www.ratemyagent.com.au/real-estate-agency/cunninghams-balgowlah/property-listings/2b-1-george-st-manly-afq38j,2b/1 George St,Manly NSW 2095,3,2,2,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/innerwest-property/property-listings/805-5-powell-street-homebush-afrbbg,805/5 Powell Street,Homebush NSW 2140,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/cobden-hayson-annandale/property-listings/44-268-johnston-st-annandale-afpmj0,44/268 Johnston St,Annandale NSW 2038,1,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/upstate/property-listings/3-82-dee-why-parade-dee-why-afsqh4,3/82 Dee Why Parade,Dee Why NSW 2099,2,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$1,230,000"
https://www.ratemyagent.com.au/real-estate-agency/krulis-residential/property-listings/47-22-28-penkivil-street-bondi-afqdkr,47/22-28 Penkivil Street,Bondi NSW 2026,2,1,1,Apartment,Sold by Auction  on 28 Oct 2021,"$1,690,000"
https://www.ratemyagent.com.au/real-estate-agency/agency/property-listings/4-3-burke-rd-cronulla-afptbv,4/3 Burke Rd,Cronulla NSW 2230,2,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$865,000"
https://www.ratemyagent.com.au/real-estate-agency/saliba-estate-agents/property-listings/601-2-10-orara-street-waitara-afqg0p,601/2-10 Orara Street,Waitara NSW 2077,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$740,000"
https://www.ratemyagent.com.au/real-estate-agency/devine-real-estate-marrickville-dulwich-hill/property-listings/3-25-loftus-st-campsie-afn1n0,3/25 Loftus St,Campsie NSW 2194,2,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$560,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-hurstville/property-listings/39-107-forest-road-hurstville-aff34s,39/107 Forest Road,Hurstville NSW 2220,2,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$620,000"
https://www.ratemyagent.com.au/real-estate-agency/pulse-property-agents/property-listings/20-49-belmont-st-sutherland-afp98l,20/49 Belmont St,Sutherland NSW 2232,2,1,2,Apartment,Sold by Auction  on 28 Oct 2021,"$750,000"
https://www.ratemyagent.com.au/real-estate-agency/oxbridge-qld/property-listings/orana-road-kenthurst-ael7hz,Orana Road,Kenthurst NSW 2156,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/doyle-spillane/property-listings/19-23-westminster-ave-dee-why-afrco0,19/23 Westminster Ave,Dee Why NSW 2099,1,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$825,000"
https://www.ratemyagent.com.au/real-estate-agency/first-national-connect/property-listings/520-7-winning-street-kellyville-afogz3,520/7 Winning Street,Kellyville NSW 2155,3,2,2,Apartment,Sold by Private Sale  on 28 Oct 2021,"$825,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-bondi-beach-bondi-junction/property-listings/1-112-warners-ave-bondi-beach-afpzq6,1/112 Warners Ave,Bondi Beach NSW 2026,2,1,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-touma-group/property-listings/73-8-renwick-st-redfern-afp7x5,73/8 Renwick St,Redfern NSW 2016,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$897,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-upper-north-shore/property-listings/38-eastern-rd-turramurra-afl46l,38 Eastern Rd,Turramurra NSW 2074,3,2,2,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-prestige-palm-beach-nsw/property-listings/12-149-ocean-st-narrabeen-afoeps,12/149 Ocean St,Narrabeen NSW 2101,2,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-carlingford/property-listings/43-217-carlingford-road-carlingford-afpi1w,43/217 Carlingford Road,Carlingford NSW 2118,3,2,1,Apartment,Sold by Auction  on 28 Oct 2021,"$900,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-double-bay/property-listings/29a-3-darling-point-road-darling-point-afd5nh,29A/3 Darling Point Road,Darling Point NSW 2027,2,1,2,Apartment,Sold by Private Sale  on 28 Oct 2021,"$2,560,000"
https://www.ratemyagent.com.au/real-estate-agency/n-g-farah/property-listings/14-4-galaup-street-little-bay-afom92,14/4 Galaup Street,Little Bay NSW 2036,2,2,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/rowe-partners-real-estate/property-listings/1-12-fairlight-street-manly-afp3a3,1/12 Fairlight Street,Manly NSW 2095,2,1,1,Apartment,Sold by Auction  on 28 Oct 2021,"$1,400,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-hunters-hill/property-listings/8-28-mortimer-lewis-drive-huntleys-cove-afq2m2,8/28 Mortimer Lewis Drive,Huntleys Cove NSW 2111,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-caringbah/property-listings/2-398-port-hacking-road-caringbah-afkm2h,2/398 Port Hacking Road,Caringbah NSW 2229,2,2,2,Apartment,Sold by Private Sale  on 28 Oct 2021,"$800,000"
https://www.ratemyagent.com.au/real-estate-agency/dib-chidiac/property-listings/70-1-bayside-terrace-cabarita-afoocg,70/1 Bayside Terrace,Cabarita NSW 2137,3,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-double-bay/property-listings/5-167-183-brougham-street-woolloomooloo-afq1p6,5/167-183 Brougham Street,Woolloomooloo NSW 2011,2,2,2,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-upper-north-shore-hornsby/property-listings/18-6-cowan-road-mount-colah-afptum,18/6 Cowan Road,Mount Colah NSW 2079,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$700,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-upper-north-shore-wahroonga/property-listings/38-eastern-rd-turramurra-afnzqr,38 Eastern Rd,Turramurra NSW 2074,3,2,2,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-woollahra-paddington/property-listings/702-145-victoria-street-potts-point-afr4zf,702/145 Victoria Street,Potts Point NSW 2011,1,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$1,351,000"
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-potts-point-elizabeth-bay/property-listings/401-177-william-street-darlinghurst-afqmk9,401/177 William Street,Darlinghurst NSW 2010,2,2,,,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/tracy-yap-realty-castle-hill/property-listings/7-17-pembroke-street-epping-afm2jp,7/17 Pembroke Street,Epping NSW 2121,3,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-potts-point-elizabeth-bay/property-listings/1204-73-victoria-st-potts-point-afqmf9,1204/73 Victoria St,Potts Point NSW 2011,2,2,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ppd-real-estate/property-listings/3-22-kings-cross-rd-potts-point-afjh9y,3/22 Kings Cross Rd,Potts Point NSW 2011,1,1,,,Sold by Private Sale  on 28 Oct 2021,"$600,000"
https://www.ratemyagent.com.au/real-estate-agency/harris-tripp/property-listings/2-187-frederick-st-ashfield-afbsaz,2/187 Frederick St,Ashfield NSW 2131,2,1,2,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/bresicwhitney-hunters-hill/property-listings/5-20-foss-street-hunters-hill-afpfht,5/20 Foss Street,Hunters Hill NSW 2110,2,1,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/morton-pyrmont/property-listings/801-21-cadigal-ave-pyrmont-afrcee,801/21 Cadigal Ave,Pyrmont NSW 2009,3,2,2,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-kingsford/property-listings/603-8-darling-island-rd-pyrmont-af95hn,603/8 Darling Island Rd,Pyrmont NSW 2009,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$2,470,000"
https://www.ratemyagent.com.au/real-estate-agency/balmain-realty/property-listings/303-114-elliott-st-balmain-afoya3,303/114 Elliott St,Balmain NSW 2041,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-ingleburn/property-listings/9-157-dumaresq-st-campbelltown-afof7g,9/157 Dumaresq St,Campbelltown NSW 2560,1,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$395,100"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-crows-nest/property-listings/7-3a-reed-street-cremorne-afql4l,7/3A Reed Street,Cremorne NSW 2090,3,1,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/the-blacket-agency/property-listings/2-43-elizabeth-bay-rd-elizabeth-bay-afnmem,2/43 Elizabeth Bay Rd,Elizabeth Bay NSW 2011,1,1,,,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/wolli-creek-real-estate/property-listings/105-52-arncliffe-st-wolli-creek-afn878,105/52 Arncliffe St,Wolli Creek NSW 2205,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/belle-property-annandale/property-listings/309-1-3-larkin-street-camperdown-afrfpd,309/1-3 Larkin Street,Camperdown NSW 2050,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/chidiac-realty/property-listings/606-51-hill-rd-wentworth-point-afppz8,606/51 Hill Rd,Wentworth Point NSW 2127,1,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$586,000"
https://www.ratemyagent.com.au/real-estate-agency/harris-tripp/property-listings/1-4-loftus-st-ashfield-afob3b,1/4 Loftus St,Ashfield NSW 2131,2,1,,,Sold by Auction  on 28 Oct 2021,"$840,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-rockdale/property-listings/806-7-keats-ave-rockdale-aep6r3,806/7 Keats Ave,Rockdale NSW 2216,3,2,2,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-double-bay/property-listings/3-29-beach-rd-bondi-beach-afq4f3,3/29 Beach Rd,Bondi Beach NSW 2026,2,1,,,Sold by Auction  on 28 Oct 2021,"$1,430,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-hunters-hill/property-listings/104-261-morrison-rd-ryde-afq0q7,104/261 Morrison Rd,Ryde NSW 2112,3,2,2,Apartment,Sold by Auction  on 28 Oct 2021,"$1,900,000"
https://www.ratemyagent.com.au/real-estate-agency/harris-tripp/property-listings/6-407-409-glebe-point-road-glebe-afp9qp,6/407-409 Glebe Point Road,Glebe NSW 2037,1,1,,,Sold by Auction  on 28 Oct 2021,"$635,000"
https://www.ratemyagent.com.au/real-estate-agency/first-national-real-estate-dee-why/property-listings/6-3-francis-street-dee-why-afqgr7,6/3 Francis Street,Dee Why NSW 2099,2,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/century-21-bayview/property-listings/11-17-19-trafalgar-street-brighton-le-sands-afqcyc,11/17-19 Trafalgar Street,Brighton-Le-Sands NSW 2216,1,1,1,Apartment,Sold by Auction  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/soames-real-estate-north-shore/property-listings/113-208-pacific-hwy-hornsby-afn1oo,113/208 Pacific Hwy,Hornsby NSW 2077,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$650,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-neutral-bay/property-listings/7-71-cremorne-road-cremorne-point-afq100,7/71 Cremorne Road,Cremorne Point NSW 2090,2,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-taylor-partners/property-listings/53-1a-elizabeth-bay-road-elizabeth-bay-afria0,53/1A Elizabeth Bay Road,Elizabeth Bay NSW 2011,1,1,,,Sold by Private Sale  on 28 Oct 2021,"$820,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-neutral-bay/property-listings/25-18-carr-st-waverton-afq1fy,25/18 Carr St,Waverton NSW 2060,2,1,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-mona-vale/property-listings/267-16-boondah-road-warriewood-afq1uu,267/16 Boondah Road,Warriewood NSW 2102,2,2,2,Apartment,Sold by Private Sale  on 28 Oct 2021,"$1,270,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-fairweather-group/property-listings/2-691-warringah-rd-forestville-afrdvo,2/691 Warringah Rd,Forestville NSW 2087,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,"$1,402,000"
https://www.ratemyagent.com.au/real-estate-agency/adrian-william/property-listings/30-793-new-canterbury-road-dulwich-hill-afp99i,30/793 New Canterbury Road,Dulwich Hill NSW 2203,1,1,1,Apartment,Sold by Auction  on 28 Oct 2021,"$725,000"
https://www.ratemyagent.com.au/real-estate-agency/clark-estate-agents/property-listings/702-1-pearl-street-erskineville-afp0hw,702/1 Pearl Street,Erskineville NSW 2043,1,1,,,Sold by Auction  on 28 Oct 2021,"$885,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-meadowbank/property-listings/804-60-nancarrow-avenue-meadowbank-afnyg2,804/60 Nancarrow Avenue,Meadowbank NSW 2114,2,2,1,Apartment,Sold by Private Sale  on 28 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agent/christine-elmassian-ai776/sales/overview,7/8 Clifton Street,Blacktown NSW 2148,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$429,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-wolli-creek/property-listings/305-1-footbridge-boulevard-wentworth-point-afpbe2,305/1 Footbridge Boulevard,Wentworth Point NSW 2127,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$765,000"
https://www.ratemyagent.com.au/real-estate-agency/cubecorp-projects/property-listings/1403-42-walker-street-rhodes-afqbrk,1403/42 Walker Street,Rhodes NSW 2138,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$1,200,000"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-parramatta/property-listings/8-15-birmingham-st-merrylands-affloe,8/15 Birmingham St,Merrylands NSW 2160,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$425,000"
https://www.ratemyagent.com.au/real-estate-agency/my-property-consultants-gregory-hills/property-listings/8-52-broughton-st-camden-afp59r,8/52 Broughton St,Camden NSW 2570,3,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$615,000"
https://www.ratemyagent.com.au/real-estate-agency/hofly-property/property-listings/301-29-flide-street-caringbah-afdnpp,301/29 Flide Street,Caringbah NSW 2229,1,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-maroubra/property-listings/35-18-cecilia-street-marrickville-afnrnm,35/18 Cecilia Street,Marrickville NSW 2204,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-mosman/property-listings/5-50-botanic-road-mosman-afpy85,5/50 Botanic Road,Mosman NSW 2088,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agent/toufic-ramadan-bz007/sales/overview,2/52 MacDonald Street,Lakemba NSW 2195,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$370,000"
https://www.ratemyagent.com.au/real-estate-agency/responsere-penrith/property-listings/14-57-victoria-st-werrington-afqamt,14/57 Victoria St,Werrington NSW 2747,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$307,500"
https://www.ratemyagent.com.au/real-estate-agent/hong-yu-kathy-du-as847/sales/overview,562/61 Church Avenue,Mascot NSW 2020,1,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/douglas-macarthur-property-consultants/property-listings/1204-18-hannah-st-beecroft-afpqk2,1.204/18 Hannah St,Beecroft NSW 2119,1,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$682,500"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-parramatta/property-listings/2-43-ross-st-north-parramatta-afq23c,2/43 Ross St,North Parramatta NSW 2151,2,1,1,Apartment,Sold by Auction  on 27 Oct 2021,"$615,000"
https://www.ratemyagent.com.au/real-estate-agency/abode-property-agents/property-listings/203-40-kingsway-cronulla-afr7sx,203/40 Kingsway,Cronulla NSW 2230,2,2,2,Apartment,Sold by Private Sale  on 27 Oct 2021,"$1,490,000"
https://www.ratemyagent.com.au/real-estate-agency/property-jen-tim/property-listings/2407-42-walker-st-rhodes-afpqpx,2407/42 Walker St,Rhodes NSW 2138,3,2,2,Apartment,Sold by Private Sale  on 27 Oct 2021,"$3,218,800"
https://www.ratemyagent.com.au/real-estate-agency/frontier-real-estate-agency/property-listings/6-10-may-street-hornsby-aflufn,6-10 May Street,Hornsby NSW 2077,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-turramurra/property-listings/307-17-memorial-ave-st-ives-afprd9,307/17 Memorial Ave,St Ives NSW 2075,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/triple-s-property/property-listings/608-18-32-footbridge-boulevard-wentworth-point-afjjzq,608/18-32 Footbridge Boulevard,Wentworth Point NSW 2127,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$710,000"
,1308/3 Olympic Boulevard,Sydney Olympic Park NSW 2127,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$945,000"
https://www.ratemyagent.com.au/real-estate-agency/elders-penrith/property-listings/6-9-wallace-street-blacktown-afppgc,6/9 Wallace Street,Blacktown NSW 2148,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$394,500"
https://www.ratemyagent.com.au/real-estate-agency/century-21-masterpiece-waterloo/property-listings/402-5-brodie-spark-drive-wolli-creek-afpi9f,402/5 Brodie Spark Drive,Wolli Creek NSW 2205,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$700,000"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-newtown/property-listings/57-49-henderson-road-eveleigh-afp8m3,57/49 Henderson Road,Eveleigh NSW 2015,1,1,1,Apartment,Sold by Auction  on 27 Oct 2021,"$720,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-eastern-beaches/property-listings/94-244-alison-road-randwick-afqmkl,94/244 Alison Road,Randwick NSW 2031,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$1,275,000"
https://www.ratemyagent.com.au/real-estate-agency/century-21-harbourside/property-listings/25-57-59-york-street-sydney-afqu3w,25/57-59 York Street,Sydney NSW 2000,1,1,,,Sold by Private Sale  on 27 Oct 2021,"$670,000"
https://www.ratemyagent.com.au/real-estate-agency/cunninghams-balgowlah/property-listings/23-56-gordon-st-manly-vale-afr9an,23/56 Gordon St,Manly Vale NSW 2093,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$1,350,000"
https://www.ratemyagent.com.au/real-estate-agency/longevity-investment-group-pty-limited/property-listings/306-1-kyle-street-arncliffe-affg6u,306/1 Kyle Street,Arncliffe NSW 2205,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/macarthur-united-realty/property-listings/308-38-chamberlain-st-campbelltown-afdm3h,308/38 Chamberlain St,Campbelltown NSW 2560,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$465,000"
https://www.ratemyagent.com.au/real-estate-agency/fox-wood/property-listings/5-95-flora-st-sutherland-afqnrl,5/95 Flora St,Sutherland NSW 2232,2,1,2,Apartment,Sold by Private Sale  on 27 Oct 2021,"$740,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-brighton-le-sands/property-listings/7-71-woniora-road-hurstville-afpae9,7/71 Woniora Road,Hurstville NSW 2220,2,1,1,Apartment,Sold by Auction  on 27 Oct 2021,"$685,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-parramatta/property-listings/10-50-wigram-st-harris-park-afktry,10/50 Wigram St,Harris Park NSW 2150,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$450,000"
https://www.ratemyagent.com.au/real-estate-agency/cobden-hayson-balmain/property-listings/2-thames-street-balmain-afmr7o,2 Thames Street,Balmain NSW 2041,1,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$969,000"
https://www.ratemyagent.com.au/real-estate-agency/land-lease-realty/property-listings/608-17-the-esplanade-ashfield-afnunv,608/17 The Esplanade,Ashfield NSW 2131,2,2,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$780,000"
https://www.ratemyagent.com.au/real-estate-agency/century-21-chatswood/property-listings/126-15-herbert-st-naremburn-afpffd,126/15 Herbert St,Naremburn NSW 2065,2,2,1,Apartment,Sold by Auction  on 27 Oct 2021,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-sutherland-shire-cronulla/property-listings/6-7-curtis-st-caringbah-aflktw,6/7 Curtis St,Caringbah NSW 2229,3,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$715,000"
https://www.ratemyagent.com.au/real-estate-agency/chris-burke-co-cronulla/property-listings/51-491-president-ave-sutherland-afgxeg,51/491 President Ave,Sutherland NSW 2232,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$557,500"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-gladesville/property-listings/9-25-27-ashburn-place-gladesville-afprqk,9/25-27 Ashburn Place,Gladesville NSW 2111,2,1,1,Apartment,Sold by Private Sale  on 27 Oct 2021,"$740,000"
