Link,Address,Suburb,Beds,Baths,Carpark,Type,Sale Type,Price
https://www.ratemyagent.com.au/real-estate-agency/ray-white-canterbury/property-listings/1-8-williams-parade-dulwich-hill-afwo2s,1/8 Williams Parade,Dulwich Hill NSW 2203,2,2,1,Apartment,Sold by Auction  on 04 Feb 2022,"$1,220,000"
https://www.ratemyagent.com.au/real-estate-agency/louis-carr-real-estate-west-pennant-hills/property-listings/53-boyd-avenue-west-pennant-hills-afy6wo,53 Boyd Avenue,West Pennant Hills NSW 2125,4,2,2,House,Sold by Private Sale  on 04 Feb 2022,"$2,200,000"
https://www.ratemyagent.com.au/real-estate-agency/starr-partners-auburn/property-listings/2a-carnegie-street-auburn-afxabf,2A Carnegie Street,Auburn NSW 2144,4,3,1,House,Sold by Auction  on 04 Feb 2022,"$1,208,000"
https://www.ratemyagent.com.au/real-estate-agency/australian-real-estate/property-listings/139-greenview-parade-the-ponds-afx6n7,139 Greenview Parade,The Ponds NSW 2769,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$1,550,000"
https://www.ratemyagent.com.au/real-estate-agency/the-property-co-group/property-listings/5a-bilga-street-kirrawee-afxsf4,5A Bilga Street,Kirrawee NSW 2232,4,3,2,Duplex Semi-detached,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/prdnationwide-hurstville/property-listings/12-emily-street-hurstville-afx4zl,12 Emily Street,Hurstville NSW 2220,5,3,4,House,Sold by Auction  on 04 Feb 2022,"$2,415,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-erskineville/property-listings/39-charles-st-erskineville-afxf8d,39 Charles St,Erskineville NSW 2043,3,3,1,House,Sold by Auction  on 04 Feb 2022,"$2,440,000"
https://www.ratemyagent.com.au/real-estate-agency/forsyth-real-estate/property-listings/139-coronation-parade-strathfield-south-afxej5,139 Coronation Parade,Strathfield South NSW 2136,3,1,1,House,Sold by Auction  on 04 Feb 2022,"$1,786,000"
https://www.ratemyagent.com.au/real-estate-agency/the-agency-eastern-suburbs/property-listings/9-284-286-lawrence-street-alexandria-afxf75,9/284-286 Lawrence Street,Alexandria NSW 2015,2,1,1,Apartment,Sold by Auction  on 04 Feb 2022,"$1,200,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-granville/property-listings/55-beauchamp-street-wiley-park-afxe1d,55 Beauchamp Street,Wiley Park NSW 2195,3,1,2,House,Sold by Auction  on 04 Feb 2022,"$1,180,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-neutral-bay/property-listings/41-king-street-waverton-afxi9n,41 King Street,Waverton NSW 2060,4,2,1,Townhouse,Sold by Auction  on 04 Feb 2022,"$2,750,000"
https://www.ratemyagent.com.au/real-estate-agency/tracy-yap-realty-castle-hill/property-listings/32-sentinel-avenue-kellyville-afxjta,32 Sentinel Avenue,Kellyville NSW 2155,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$1,930,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-manly/property-listings/7-37-oaks-avenue-dee-why-afwkyk,7/37 Oaks Avenue,Dee Why NSW 2099,2,2,1,Apartment,Sold by Auction  on 04 Feb 2022,"$1,365,000"
https://www.ratemyagent.com.au/real-estate-agency/metro-realty/property-listings/4808-93-liverpool-st-sydney-afsgsz,4808/93 Liverpool St,Sydney NSW 2000,2,2,1,Apartment,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/the-agency-inner-west/property-listings/1-percy-street-haberfield-afxg0o,1 Percy Street,Haberfield NSW 2045,2,1,,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/traversgray-real-estate/property-listings/93-92-120-cleveland-street-chippendale-afx5fu,93/92-120 Cleveland Street,Chippendale NSW 2008,2,2,1,Unit,Sold by Auction  on 04 Feb 2022,"$920,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-castle-hill/property-listings/11-craigend-pl-bella-vista-afy9uy,11 Craigend Pl,Bella Vista NSW 2153,5,3,3,House,Sold by Private Sale  on 04 Feb 2022,"$3,850,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-castle-hill/property-listings/324-old-northern-road-castle-hill-afzr5a,324 Old Northern Road,Castle Hill NSW 2154,4,2,4,House,Sold by Auction  on 04 Feb 2022,"$2,000,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-erskineville/property-listings/80-may-street-st-peters-afxeuk,80 May Street,St Peters NSW 2044,3,2,,House,Sold by Auction  on 04 Feb 2022,"$1,740,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-georges-river-st-george-oatley/property-listings/4-34-frederick-street-oatley-afxjoy,4/34 Frederick Street,Oatley NSW 2223,3,2,1,Unit,Sold by Auction  on 04 Feb 2022,"$1,205,000"
https://www.ratemyagent.com.au/real-estate-agency/harris-tripp/property-listings/39-morris-street-summer-hill-afxlk2,39 Morris Street,Summer Hill NSW 2130,3,1,1,House,Sold by Auction  on 04 Feb 2022,"$2,900,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-coogee/property-listings/1-16a-frances-st-randwick-afyp7f,1/16A Frances St,Randwick NSW 2031,3,2,3,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ballard-property/property-listings/1215-1-scotsman-st-forest-lodge-afus8k,1215/1 Scotsman St,Forest Lodge NSW 2037,2,2,1,Apartment,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/hill-viteri-property/property-listings/11-cartledge-avenue-miranda-afxfqb,11 Cartledge Avenue,Miranda NSW 2228,3,1,2,House,Sold by Auction  on 04 Feb 2022,"$1,926,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-erskineville/property-listings/1-54-hugo-street-redfern-afxane,1/54 Hugo Street,Redfern NSW 2016,1,1,,Townhouse,Sold by Auction  on 04 Feb 2022,"$715,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-ryde/property-listings/10-waratah-street-eastwood-afx9p4,10 Waratah Street,Eastwood NSW 2122,4,2,3,House,Sold by Auction  on 04 Feb 2022,"$3,000,000"
https://www.ratemyagent.com.au/real-estate-agency/bresicwhitney-glebe/property-listings/17-92-cambridge-street-stanmore-afx060,17/92 Cambridge Street,Stanmore NSW 2048,2,1,1,Apartment,Sold by Auction  on 04 Feb 2022,"$897,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-edensor-park/property-listings/72-nineteenth-avenue-hoxton-park-afx7ie,72 Nineteenth Avenue,Hoxton Park NSW 2171,4,3,1,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/manor-real-estate/property-listings/14-damien-drive-parklea-afxjyn,14 Damien Drive,Parklea NSW 2768,5,3,2,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/belle-property-lane-cove/property-listings/27b-park-road-st-leonards-afxhjk,27B Park Road,St Leonards NSW 2065,3,2,2,Duplex Semi-detached,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/belle-property-parramatta/property-listings/22-11-watkins-rd-baulkham-hills-afxefz,22/11 Watkins Rd,Baulkham Hills NSW 2153,3,2,2,Townhouse,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/lane-place/property-listings/1-gleneagles-avenue-killara-afs62s,1 Gleneagles Avenue,Killara NSW 2071,4,2,2,House,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-bexley-beverly-hills/property-listings/61-bruce-street-bexley-afx7ez,61 Bruce Street,Bexley NSW 2207,5,2,2,House,Sold by Auction  on 04 Feb 2022,"$2,261,000"
https://www.ratemyagent.com.au/real-estate-agency/richard-matthews-real-estate/property-listings/2-16-holden-street-ashfield-afxgkc,2/16 Holden Street,Ashfield NSW 2131,2,1,1,Townhouse,Sold by Auction  on 04 Feb 2022,"$930,000"
https://www.ratemyagent.com.au/real-estate-agency/first-national-hunters-hill-gladesville-ryde/property-listings/10-see-street-meadowbank-afxeab,10 See Street,Meadowbank NSW 2114,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$2,710,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-touma-group/property-listings/61-young-street-redfern-afxkhe,61 Young Street,Redfern NSW 2016,2,2,,House,Sold by Auction  on 04 Feb 2022,"$2,000,000"
https://www.ratemyagent.com.au/real-estate-agency/award-group-real-estate/property-listings/7-heysen-ave-ermington-afx5h1,7 Heysen Ave,Ermington NSW 2115,4,2,1,House,Sold by Auction  on 04 Feb 2022,"$2,000,000"
https://www.ratemyagent.com.au/real-estate-agency/bresicwhitney-hunters-hill/property-listings/6-3-9-lamont-street-wollstonecraft-afxhh5,6/3-9 Lamont Street,Wollstonecraft NSW 2065,3,2,2,Apartment,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/murdoch-lee-estate-agents-castle-hill/property-listings/5-forest-gln-cherrybrook-afx4vw,5 Forest Gln,Cherrybrook NSW 2126,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$2,334,000"
https://www.ratemyagent.com.au/real-estate-agency/sciberras-group-re/property-listings/23-jupiter-rd-kellyville-afx92c,23 Jupiter Rd,Kellyville NSW 2155,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$1,840,000"
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-bexley-beverly-hills/property-listings/1-19-lorraine-avenue-bardwell-valley-afxz3e,1/19 Lorraine Avenue,Bardwell Valley NSW 2207,2,1,1,Villa,Sold by Auction  on 04 Feb 2022,"$933,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-surry-hills/property-listings/138-goodlet-street-surry-hills-afxjo4,138 Goodlet Street,Surry Hills NSW 2010,2,1,,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/dijones-wahroonga/property-listings/109-boundary-road-wahroonga-afy6gv,109 Boundary Road,Wahroonga NSW 2076,5,4,2,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/louis-carr-castle-hill/property-listings/10-huntingdale-circle-castle-hill-afx7kj,10 Huntingdale Circle,Castle Hill NSW 2154,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$2,551,000"
https://www.ratemyagent.com.au/real-estate-agency/starr-partners-pemulwuy-wentworthville-merrylands-group/property-listings/4-adler-parade-greystanes-afx5py,4 Adler Parade,Greystanes NSW 2145,3,1,2,House,Sold by Auction  on 04 Feb 2022,"$1,160,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-strathfield/property-listings/1-213-215-queen-street-concord-west-afxf7l,1/213-215 Queen Street,Concord West NSW 2138,3,2,2,Townhouse,Sold by Auction  on 04 Feb 2022,"$1,348,000"
https://www.ratemyagent.com.au/real-estate-agency/bresicwhitney-darlinghurst/property-listings/270-bourke-st-darlinghurst-afx7lo,270 Bourke St,Darlinghurst NSW 2010,3,2,,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/devine-real-estate-marrickville-dulwich-hill/property-listings/133-edgeware-rd-enmore-afxcpj,133 Edgeware Rd,Enmore NSW 2042,3,1,1,House,Sold by Auction  on 04 Feb 2022,"$1,510,000"
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-bexley-beverly-hills/property-listings/4-henry-street-turrella-afx71c,4 Henry Street,Turrella NSW 2205,3,1,3,House,Sold by Auction  on 04 Feb 2022,"$1,575,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-upper-north-shore-hornsby/property-listings/17-10-16-forbes-st-hornsby-afxds9,17/10-16 Forbes St,Hornsby NSW 2077,2,1,1,Townhouse,Sold by Auction  on 04 Feb 2022,"$1,080,000"
https://www.ratemyagent.com.au/real-estate-agency/tracy-yap-realty-epping/property-listings/35a-linton-lane-west-ryde-afwyg0,35A Linton Lane,West Ryde NSW 2114,4,2,1,Duplex Semi-detached,Sold by Auction  on 04 Feb 2022,"$1,575,000"
https://www.ratemyagent.com.au/real-estate-agency/the-agency-lower-north-shore/property-listings/126-kurraba-rd-kurraba-point-afx8el,126 Kurraba Rd,Kurraba Point NSW 2089,3,2,2,Duplex Semi-detached,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-ryde/property-listings/37-federal-road-west-ryde-afxk2a,37 Federal Road,West Ryde NSW 2114,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$3,302,000"
https://www.ratemyagent.com.au/real-estate-agency/guardian-realty-castle-hill/property-listings/25-fallon-drive-dural-afxf8h,25 Fallon Drive,Dural NSW 2158,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$2,110,000"
https://www.ratemyagent.com.au/real-estate-agency/louis-carr-castle-hill/property-listings/84a-excelsior-ave-castle-hill-afxj2a,84a Excelsior Ave,Castle Hill NSW 2154,,,,Land,Sold by Auction  on 04 Feb 2022,"$1,700,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-erskineville/property-listings/3419-2-nassau-lane-erskineville-afy4rz,3419/2 Nassau Lane,Erskineville NSW 2043,2,2,1,Apartment,Sold by Auction  on 04 Feb 2022,"$1,300,000"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-beecroft/property-listings/4-64-moffatts-dr-dundas-valley-afxjjf,4/64 Moffatts Dr,Dundas Valley NSW 2117,3,2,2,Townhouse,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/blaze-real-estate/property-listings/14-cordelia-crescent-green-valley-afxima,14 Cordelia Crescent,Green Valley NSW 2168,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$1,240,000"
https://www.ratemyagent.com.au/real-estate-agency/devine-real-estate-concord/property-listings/37-weston-street-dulwich-hill-afwzqa,37 Weston Street,Dulwich Hill NSW 2203,9,3,2,House,Sold by Auction  on 04 Feb 2022,"$2,305,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-wetherill-park-cecil-hills/property-listings/323a-whitford-rd-green-valley-afwkac,323A Whitford Rd,Green Valley NSW 2168,3,1,1,House,Sold by Auction  on 04 Feb 2022,"$800,000"
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-bexley-beverly-hills/property-listings/138-kingsland-road-north-bexley-north-afx8cx,138 Kingsland Road North,Bexley North NSW 2207,3,2,3,House,Sold by Auction  on 04 Feb 2022,"$2,007,000"
https://www.ratemyagent.com.au/real-estate-agency/hill-viteri-property/property-listings/21-81-bath-road-kirrawee-afxfq6,21/81 Bath Road,Kirrawee NSW 2232,3,2,2,Townhouse,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ppd-real-estate/property-listings/38-63-65-st-marks-road-randwick-afxy3i,38/63-65 St Marks Road,Randwick NSW 2031,2,1,1,Apartment,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/raine-horne-lower-north-shore/property-listings/2-32-cleland-rd-artarmon-afvww3,2/32 Cleland Rd,Artarmon NSW 2064,2,1,1,Apartment,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/belle-property-ryde/property-listings/2b-woodbine-crescent-ryde-afy7z4,2B Woodbine Crescent,Ryde NSW 2112,4,3,1,Duplex Semi-detached,Sold by Auction  on 04 Feb 2022,"$2,421,000"
https://www.ratemyagent.com.au/real-estate-agency/manor-real-estate-castle-hill/property-listings/7-nobel-place-winston-hills-afxskw,7 Nobel Place,Winston Hills NSW 2153,3,2,2,House,Sold by Auction  on 04 Feb 2022,"$1,520,000"
https://www.ratemyagent.com.au/real-estate-agency/n-g-farah/property-listings/64-vernon-avenue-eastlakes-afy4eu,64 Vernon Avenue,Eastlakes NSW 2018,5,3,2,House,Sold by Auction  on 04 Feb 2022,"$2,780,000"
https://www.ratemyagent.com.au/real-estate-agency/bresicwhitney-glebe/property-listings/15-144-edwin-st-croydon-afx05u,15/144 Edwin St,Croydon NSW 2132,2,1,1,Apartment,Sold by Auction  on 04 Feb 2022,"$910,000"
https://www.ratemyagent.com.au/real-estate-agency/cobden-hayson-annandale/property-listings/3-crane-avenue-haberfield-afxcbs,3 Crane Avenue,Haberfield NSW 2045,3,1,3,House,Sold by Auction  on 04 Feb 2022,"$2,850,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-macarthur-group-campbelltown/property-listings/143-zouch-rd-edmondson-park-afvk9q,143 Zouch Rd,Edmondson Park NSW 2174,4,3,2,House,Sold by Auction  on 04 Feb 2022,"$1,825,000"
https://www.ratemyagent.com.au/real-estate-agency/the-agency-lower-north-shore/property-listings/27-6-12-prospect-avenue-cremorne-afxiex,27/6-12 Prospect Avenue,Cremorne NSW 2090,2,2,1,Unit,Sold by Auction  on 04 Feb 2022,"$1,545,000"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-hornsby/property-listings/27-harwood-avenue-mount-kuring-gai-afxi8w,27 Harwood Avenue,Mount Kuring-Gai NSW 2080,3,2,2,House,Sold by Auction  on 04 Feb 2022,"$1,450,000"
https://www.ratemyagent.com.au/real-estate-agency/shead-property/property-listings/10-kenilworth-road-lindfield-afxeu8,10 Kenilworth Road,Lindfield NSW 2070,4,2,2,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/century-21-jeffree-real-estate/property-listings/1-51-coonong-road-gymea-bay-afx57s,1/51 Coonong Road,Gymea Bay NSW 2227,3,2,2,Townhouse,Sold by Auction  on 04 Feb 2022,"$1,825,000"
https://www.ratemyagent.com.au/real-estate-agency/elders-inner-west-haberfield/property-listings/21-northcote-street-haberfield-afsh7u,21 Northcote Street,Haberfield NSW 2045,4,2,2,House,Sold by Private Sale  on 04 Feb 2022,"$3,100,000"
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-gymea/property-listings/77-north-west-arm-road-gymea-afxa9a,77 North West Arm Road,Gymea NSW 2227,4,1,2,House,Sold by Auction  on 04 Feb 2022,"$1,634,500"
https://www.ratemyagent.com.au/real-estate-agency/ballard-property/property-listings/39-milroy-avenue-kensington-afy3ke,39 Milroy Avenue,Kensington NSW 2033,5,3,2,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-marrickville/property-listings/12-roy-street-kingsgrove-afwjos,12 Roy Street,Kingsgrove NSW 2208,3,2,2,House,Sold by Auction  on 04 Feb 2022,"$1,591,000"
https://www.ratemyagent.com.au/real-estate-agency/manor-real-estate/property-listings/19-nottingham-street-northmead-afxg1t,19 Nottingham Street,Northmead NSW 2152,5,2,3,House,Sold by Auction  on 04 Feb 2022,"$1,730,000"
https://www.ratemyagent.com.au/real-estate-agency/first-national-real-estate-daystar/property-listings/11-denny-road-picnic-point-afxe5o,11 Denny Road,Picnic Point NSW 2213,4,2,2,House,Sold by Auction  on 04 Feb 2022,"$1,410,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-castle-hill/property-listings/35-fyfe-road-kellyville-ridge-afwwlk,35 Fyfe Road,Kellyville Ridge NSW 2155,,,,Land,Sold by Private Sale  on 04 Feb 2022,"$1,220,000"
https://www.ratemyagent.com.au/real-estate-agency/bresicwhitney-darlinghurst/property-listings/2-186-forbes-street-darlinghurst-afxo0e,2/186 Forbes Street,Darlinghurst NSW 2010,2,1,,Apartment,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/the-agency-lower-north-shore/property-listings/23-58-kurraba-road-neutral-bay-afxiey,23/58 Kurraba Road,Neutral Bay NSW 2089,2,1,1,Unit,Sold by Auction  on 04 Feb 2022,"$1,705,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-erskineville/property-listings/46-2-goodlet-street-surry-hills-afxdni,46/2 Goodlet Street,Surry Hills NSW 2010,2,1,1,Apartment,Sold by Auction  on 04 Feb 2022,"$834,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-parramatta/property-listings/26-delaney-drive-baulkham-hills-afxm49,26 Delaney Drive,Baulkham Hills NSW 2153,5,3,2,House,Sold by Auction  on 04 Feb 2022,"$2,110,000"
https://www.ratemyagent.com.au/real-estate-agency/harcourts-rouse-hill-kellyville/property-listings/59-benson-road-beaumont-hills-afyf6w,59 Benson Road,Beaumont Hills NSW 2155,4,2,2,House,Sold by Private Sale  on 04 Feb 2022,"$1,750,000"
https://www.ratemyagent.com.au/real-estate-agency/belle-property-ashfield/property-listings/8-melrose-street-croydon-park-afxqal,8 Melrose Street,Croydon Park NSW 2133,4,2,2,House,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ray-white-eastern-beaches/property-listings/7-18b-benelong-crescent-bellevue-hill-afqrsu,7/18B Benelong Crescent,Bellevue Hill NSW 2023,4,2,2,Apartment,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-estate-agents-liverpool/property-listings/24-marriott-road-bonnyrigg-afu6ek,24 Marriott Road,Bonnyrigg NSW 2177,,,,Land,Sold by Private Sale  on 04 Feb 2022,"$850,000"
https://www.ratemyagent.com.au/real-estate-agency/dijones-wahroonga/property-listings/75-monteith-street-warrawee-afy5ud,75 Monteith Street,Warrawee NSW 2074,4,2,1,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/agency/property-listings/18-beatrice-street-cecil-hills-afu7fd,18 Beatrice Street,Cecil Hills NSW 2171,4,2,2,House,Sold by Private Sale  on 04 Feb 2022,"$1,195,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-parramatta/property-listings/48-larra-crescent-north-rocks-afwk26,48 Larra Crescent,North Rocks NSW 2151,4,3,2,House,Sold by Private Sale  on 04 Feb 2022,"$1,665,000"
https://www.ratemyagent.com.au/real-estate-agency/mcgrath-parramatta/property-listings/509-110-114-james-ruse-drive-rosehill-affj4s,509/110-114 James Ruse Drive,Rosehill NSW 2142,1,1,1,Apartment,Sold by Private Sale  on 04 Feb 2022,"$275,000"
https://www.ratemyagent.com.au/real-estate-agency/blackbox-property/property-listings/17-gallipoli-st-lidcombe-aft77a,17 Gallipoli St,Lidcombe NSW 2141,6,3,3,House,Sold by Private Sale  on 04 Feb 2022,"$2,000,000"
https://www.ratemyagent.com.au/real-estate-agency/plus-agency/property-listings/19a-beaconsfield-parade-lindfield-afxkfr,19A Beaconsfield Parade,Lindfield NSW 2070,4,3,4,House,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/lj-hooker-cabramatta/property-listings/55-palmerston-road-fairfield-west-afvzs5,55 Palmerston Road,Fairfield West NSW 2165,3,2,1,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/clarke-humel-property/property-listings/15-coles-road-freshwater-afxyrm,15 Coles Road,Freshwater NSW 2096,4,3,2,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ppd-real-estate/property-listings/21-alton-st-woollahra-afy0vx,21 Alton St,Woollahra NSW 2025,2,2,,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/ks-realestate-consultants/property-listings/level-4-423-18-epping-park-drive-epping-afxhj1,"Level 4, 423/18 Epping Park Drive",Epping NSW 2121,2,2,2,Apartment,Sold by Private Sale  on 04 Feb 2022,"$765,000"
https://www.ratemyagent.com.au/real-estate-agency/richardson-wrench-chatswood/property-listings/20-candowie-crescent-baulkham-hills-afy0we,20 Candowie Crescent,Baulkham Hills NSW 2153,4,3,1,House,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/century-21-radar-properties/property-listings/8-eulbertie-avenue-warrawee-afr60w,8 Eulbertie Avenue,Warrawee NSW 2074,6,2,2,House,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/prdnationwide-nucifora-liverpool/property-listings/4-33-bathurst-street-liverpool-afrna2,4/33 Bathurst Street,Liverpool NSW 2170,3,2,1,Apartment,Sold by Private Sale  on 04 Feb 2022,"$500,000"
https://www.ratemyagent.com.au/real-estate-agency/century-21-davelis-co/property-listings/206-43-devitt-st-blacktown-aftlfh,206/43 Devitt St,Blacktown NSW 2148,2,2,1,Apartment,Sold by Private Sale  on 04 Feb 2022,"$500,880"
https://www.ratemyagent.com.au/real-estate-agency/sydney-sothebys-international-realty/property-listings/4-1-gladswood-gardens-double-bay-afq59n,4/1 Gladswood Gardens,Double Bay NSW 2028,3,2,2,Apartment,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/dijones-willoughby/property-listings/122-mowbray-road-willoughby-afxx7z,122 Mowbray Road,Willoughby NSW 2068,5,2,3,House,Sold by Auction  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/acsg-realty-australia-china-supreme-group/property-listings/29-323-forest-rd-hurstville-afsemi,29/323 Forest Rd,Hurstville NSW 2220,2,2,1,Apartment,Sold by Private Sale  on 04 Feb 2022,"$602,500"
https://www.ratemyagent.com.au/real-estate-agency/n-g-farah/property-listings/42-6-22-high-street-mascot-afufs1,42/6-22 High Street,Mascot NSW 2020,2,1,1,Apartment,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/jim-aitken-partners-lennox/property-listings/51-leonay-parade-leonay-afwicg,51 Leonay Parade,Leonay NSW 2750,4,1,1,House,Sold by Private Sale  on 04 Feb 2022,"$1,015,000"
https://www.ratemyagent.com.au/real-estate-agent/simon-sang-joon-kim-bu803/sales/overview,4201/93 Liverpool Street,Sydney NSW 2000,3,3,3,Apartment,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/agents-co-property-group/property-listings/1-3-elliot-place-hillsdale-afm474,1/3 Elliot Place,Hillsdale NSW 2036,2,1,1,Apartment,Sold by Private Sale  on 04 Feb 2022,"$580,000"
https://www.ratemyagent.com.au/real-estate-agency/cobden-hayson-lane-cove/property-listings/1-67-ryde-rd-hunters-hill-afs55y,1/67 Ryde Rd,Hunters Hill NSW 2110,2,1,,Apartment,Sold by Private Sale  on 04 Feb 2022,"$780,000"
https://www.ratemyagent.com.au/real-estate-agency/stone-real-estate-manly/property-listings/13-37-east-esplanade-manly-afzl2v,13/37 East Esplanade,Manly NSW 2095,1,1,1,Apartment,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agency/starr-partners-pemulwuy-wentworthville-merrylands-group/property-listings/9-naying-dr-pemulwuy-afr000,9 Naying Dr,Pemulwuy NSW 2145,4,2,1,House,Sold by Private Sale  on 04 Feb 2022,"$990,000"
https://www.ratemyagent.com.au/real-estate-agency/ray-white-double-bay/property-listings/27-ebsworth-road-rose-bay-afxy36,27 Ebsworth Road,Rose Bay NSW 2029,4,4,2,House,Sold by Private Sale  on 04 Feb 2022,Price unavailable
https://www.ratemyagent.com.au/real-estate-agent/shafeel-haq-ge998/sales/overview,6 Carrick Close,West Hoxton NSW 2171,4,2,2,House,Sold by Private Sale  on 04 Feb 2022,"$1,290,000"
